ARCTIC OCEAN
POLYGON
-180
71,20842
359,9999
18,79158
2
757
-123,0459, 38,30484
-122,9867, 38,27733
-122,9083, 38,19635
-122,8766, 38,12333
-122,9777, 38,22759
-122,9681, 38,09687
-123,0015, 38,0191
-122,9988, 37,98838
-122,9322, 38,05561
-122,8729, 38,02597
-122,7602, 37,94554
-122,6808, 37,90213
-122,584, 37,8741
-122,5223, 37,82704
-122,5226, 37,82636
-122,5144, 37,77221
-122,5141, 37,77188
-122,5003, 37,6529
-122,4993, 37,54285
-122,4083, 37,37296
-122,3951, 37,20734
-122,1647, 36,99122
-122,1652, 36,99039
-121,9193, 36,57275
-121,9187, 36,57248
-121,9188, 36,57234
-121,9103, 36,43318
-121,8775, 36,33104
-121,6643, 36,1543
-121,4648, 35,92729
-121,4336, 35,86381
-121,3436, 35,79234
-121,2838, 35,67648
-121,1377, 35,60713
-121,0229, 35,48068
-120,8996, 35,42513
-120,8605, 35,36531
-120,8848, 35,27482
-120,8573, 35,20974
-120,707, 35,15788
-120,6589, 35,12243
-120,6335, 35,07639
-120,6631, 34,94939
-120,625, 34,8118
-120,6377, 34,74938
-120,6266, 34,66895
-120,6446, 34,58004
-120,5599, 34,54404
-120,4811, 34,47157
-120,3964, 34,4594
-120,1694, 34,47632
-120,0529, 34,46942
-119,8535, 34,41175
-119,7132, 34,39958
-119,6058, 34,41811
-119,4137, 34,33873
-119,2677, 34,25724
-119,2359, 34,16412
-119,1439, 34,11223
-118,8322, 34,02441
-118,5988, 34,035
-118,5062, 34,01754
-118,393, 33,85824
-118,4104, 33,74396
-118,294, 33,71221
-118,2644, 33,75877
-118,1617, 33,75084
-118,0807, 33,72226
-117,9522, 33,6196
-117,7886, 33,53862
-117,4675, 33,29575
-117,3187, 33,09995
-117,2632, 32,9391
-117,2558, 32,87347
-117,2706, 32,80627
-117,2436, 32,66393
-117,1838, 32,68775
-117,1373, 32,64912
-117,1304, 32,53957
-117,1282, 32,53321
-117,0632, 32,34379
-117,0346, 32,30516
-116,9134, 32,19878
-116,8478, 31,99717
-116,6208, 31,85113
-116,624, 31,75798
-116,652, 31,74052
-116,7018, 31,7437
-116,7219, 31,7347
-116,6684, 31,69871
-116,6621, 31,56484
-116,6097, 31,49921
-116,4583, 31,36111
-116,3334, 31,2029
-116,3096, 31,12722
-116,3096, 31,05103
-116,2964, 30,97059
-116,062, 30,80391
-116,0355, 30,70547
-116,0286, 30,56367
-115,9958, 30,41442
-115,8582, 30,35993
-115,8154, 30,30383
-115,7895, 30,08424
-115,8085, 29,96042
-115,7487, 29,93554
-115,6736, 29,75614
-115,5651, 29,67994
-115,3111, 29,53179
-115,1661, 29,42702
-114,9936, 29,38415
-114,9375, 29,35134
-114,8761, 29,28201
-114,6639, 29,09468
-114,3094, 28,73011
-114,1454, 28,60521
-114,0485, 28,42635
-114,093, 28,22156
-114,185, 28,01307
-114,266, 27,93424
-114,2528, 27,90778
-114,1586, 27,91941
-114,1575, 27,86809
-114,1755, 27,83052
-114,1353, 27,72681
-114,0692, 27,67547
-114,1374, 27,67123
-114,2327, 27,71833
-114,3025, 27,77549
-114,2893, 27,83846
-114,3004, 27,87285
-114,3729, 27,84109
-114,4486, 27,79665
-114,5703, 27,78394
-114,8237, 27,82998
-115,0365, 27,84163
-115,0333, 27,79877
-114,9936, 27,7358
-114,8587, 27,65906
-114,7158, 27,53948
-114,5401, 27,43099
-114,4983, 27,37595
-114,4798, 27,28335
-114,4454, 27,21826
-114,3332, 27,15796
-114,202, 27,14367
-114,1099, 27,1061
-113,9967, 26,98755
-113,9358, 26,98543
-113,8411, 26,96639
-113,7564, 26,87061
-113,7014, 26,79123
-113,5987, 26,72139
-113,4257, 26,79599
-113,2722, 26,79123
-113,2055, 26,85684
-113,1558, 26,94629
-113,1431, 26,79229
-113,1193, 26,71661
-113,0209, 26,58326
-112,6584, 26,31656
-112,5261, 26,27369
-112,3774, 26,2139
-112,1737, 25,91281
-112,1197, 25,76571
-112,1144, 25,63025
-112,0932, 25,5842
-112,0699, 25,57309
-112,0557, 25,48842
-112,0779, 25,32385
-112,1287, 25,04286
-112,1192, 24,93385
-112,0726, 24,84019
-111,8482, 24,67033
-111,825, 24,6317
-111,8223, 24,57349
-111,8027, 24,54227
-111,7503, 24,5539
-111,6831, 24,55602
-111,5784, 24,4428
-111,4191, 24,32901
-111,036, 24,10517
-110,8957, 23,97024
-110,765, 23,87712
-110,6301, 23,73742
-110,3629, 23,60512
-110,2888, 23,51781
-110,2443, 23,4125
-110,1808, 23,3416
-110,0861, 23,00557
-110,0062, 22,89393
-109,9236, 22,88599
-109,8231, 22,92196
-109,7284, 22,98175
-109,6305, 23,07859
-109,4956, 23,16009
-109,458, 23,2146
-109,4469, 23,2654
-106,9804, 23,81997
-106,9222, 23,86441
-106,7285, 23,61094
-106,5666, 23,44955
-106,4021, 23,19554
-106,2343, 23,06112
-106,0216, 22,82884
-105,9433, 22,77698
-105,7919, 22,62774
-105,6453, 22,32665
-105,649, 21,98799
-105,5273, 21,81864
-105,4575, 21,67261
-105,4316, 21,61809
-105,2088, 21,49058
-105,2331, 21,3805
-105,2252, 21,24979
-105,2368, 21,1191
-105,3019, 21,02649
-105,394, 20,92596
-105,4564, 20,84392
-105,5109, 20,80902
-105,4924, 20,77672
-105,4199, 20,77514
-105,3273, 20,75292
-105,2522, 20,66825
-105,2448, 20,63437
-105,2601, 20,57882
-105,3771, 20,51162
-105,5427, 20,49784
-105,6422, 20,43594
-105,6692, 20,38568
-105,6157, 20,31636
-105,5702, 20,22796
-105,5326, 20,07557
-105,4818, 19,97609
-105,2866, 19,70676
-105,1077, 19,56229
-105,0453, 19,44323
-104,9384, 19,30934
-104,6029, 19,15271
-104,405, 19,09132
-104,2769, 19,01088
-104,0457, 18,91195
-103,9123, 18,82833
-103,6991, 18,63308
-103,58, 18,48438
-103,4414, 18,32563
-103,0186, 18,18698
-102,6995, 18,06262
-102,5471, 18,04146
-102,2163, 17,95733
-101,9957, 17,97268
-101,9189, 17,95996
-101,847, 17,92239
-101,7623, 17,84196
-101,6004, 17,65145
-101,4872, 17,61549
-101,3855, 17,51441
-101,148, 17,39323
-101,0019, 17,27629
-100,8479, 17,2006
-100,432, 17,0641
-100,2431, 16,98418
-100,0245, 16,92067
-99,69063, 16,7196
-99,34824, 16,66456
-99,00166, 16,5815
-98,90799, 16,54444
-98,76195, 16,53493
-98,5201, 16,30474
-98,13912, 16,2063
-97,75493, 15,9666
-97,1845, 15,90944
-96,80773, 15,72635
-96,51087, 15,65173
-96,40874, 15,68297
-96,21348, 15,69302
-93,02419, 15,31044
-92,91835, 15,23636
-92,80882, 15,13846
-92,53101, 14,83948
-92,26431, 14,568
-92,23519, 14,54526
-91,81927, 14,22828
-91,64094, 14,11506
-91,37741, 13,99015
-91,14616, 13,92561
-90,60694, 13,92879
-90,47889, 13,90073
-90,09525, 13,73668
-89,97037, 13,68325
-89,8042, 13,55995
-89,52321, 13,50915
-89,27769, 13,47794
-88,86705, 13,28319
-88,51199, 13,18372
-88,48395, 13,19695
-88,58131, 13,24508
-88,65593, 13,25937
-88,68554, 13,28162
-88,59135, 13,28108
-88,41726, 13,21335
-88,18073, 13,16413
-88,02356, 13,16889
-87,93096, 13,18054
-87,87804, 13,22446
-87,82088, 13,28531
-87,83836, 13,38585
-87,81401, 13,39908
-87,76957, 13,37686
-87,70818, 13,35993
-87,60235, 13,38585
-87,4891, 13,35303
-87,4854, 13,31071
-87,49863, 13,27472
-87,4584, 13,21547
-87,4129, 13,12762
-87,33247, 13,08476
-87,33722, 12,97944
-87,33882, 12,94983
-87,38962, 12,92071
-87,42455, 12,92125
-87,49809, 12,98422
-87,54308, 13,03977
-87,58488, 13,04349
-87,67007, 12,96569
-87,66743, 12,90379
-87,46001, 12,75772
-87,18855, 12,50849
-87,12504, 12,43389
-86,85092, 12,24762
-86,75568, 12,1566
-86,65566, 11,98144
-86,46888, 11,73856
-85,96139, 11,33109
-85,82858, 11,1988
-85,74496, 11,08873
-85,74445, 11,06227
-85,74391, 11,04323
-85,75238, 10,98501
-85,88731, 10,92153
-85,90795, 10,89771
-85,83282, 10,85009
-85,71481, 10,79081
-85,6672, 10,74477
-85,67141, 10,67968
-85,66348, 10,63524
-85,70316, 10,56328
-85,8307, 10,39818
-85,84974, 10,29183
-85,79631, 10,13308
-85,68094, 9,958436
-85,62485, 9,902342
-85,31476, 9,810797
-85,15389, 9,620292
-85,11472, 9,581663
-85,07716, 9,601791
-85,05968, 9,668454
-85,0015, 9,69915
-84,88667, 9,820848
-84,90835, 9,884358
-84,96287, 9,93358
-85,16077, 10,01717
-85,23644, 10,10714
-85,26342, 10,25689
-85,23539, 10,24206
-85,19833, 10,1955
-85,0253, 10,11561
-84,71469, 9,899163
-84,64325, 9,789636
-84,67023, 9,702845
-84,65912, 9,64675
-84,58134, 9,568435
-84,4829, 9,526112
-84,22256, 9,462601
-84,11778, 9,379531
-83,89552, 9,276333
-83,73677, 9,150398
-83,63729, 9,035573
-83,61613, 8,959892
-83,61349, 8,80432
-83,64207, 8,729183
-83,73413, 8,614358
-83,60448, 8,480465
-83,54363, 8,446074
-83,45209, 8,438684
-83,37695, 8,414862
-83,29176, 8,405869
-83,28964, 8,463541
-83,29757, 8,506923
-83,42193, 8,619112
-83,46955, 8,706963
-83,39124, 8,717556
-83,28594, 8,664639
-83,16264, 8,588417
-83,12983, 8,505347
-83,12347, 8,352953
-83,04147, 8,287867
-82,94726, 8,181491
-82,87953, 8,070903
-82,85413, 8,09948
-82,8663, 8,24606
-82,78112, 8,303731
-82,6795, 8,321714
-82,53082, 8,287324
-82,36465, 8,274637
-82,23554, 8,311147
-82,22443, 8,23017
-82,15987, 8,194719
-82,09689, 8,22278
-81,97308, 8,215364
-81,86034, 8,165626
-81,72754, 8,137566
-81,69421, 8,07142
-81,67568, 8,015867
-81,50422, 7,721131
-81,3698, 7,675087
-81,26821, 7,625349
-81,21902, 7,621111
-81,19519, 7,668214
-81,17933, 7,807379
-81,15762, 7,854482
-81,09412, 7,876161
-81,06396, 7,899983
-81,03487, 7,71108
-80,91475, 7,437479
-80,90097, 7,277153
-80,84542, 7,219999
-80,66657, 7,225812
-80,43901, 7,275034
-80,37286, 7,324773
-80,34801, 7,385622
-80,28713, 7,425852
-80,1104, 7,433268
-80,06754, 7,45337
-80,01144, 7,49993
-78,13345, 7,49993
-77,92971, 7,256508
-77,90113, 7,229533
-77,80377, 7,137446
-77,68099, 6,96017
-77,64608, 6,869684
-77,60216, 6,837412
-77,52596, 6,692951
-77,43865, 6,690315
-77,36879, 6,575465
-77,35979, 6,504564
-77,39842, 6,274914
-77,44023, 6,271736
-77,47305, 6,285482
-77,46932, 6,177013
-77,34444, 5,9955
-77,24921, 5,780138
-77,32486, 5,675364
-77,53441, 5,537259
-77,4016, 5,416078
-77,37354, 5,323991
-77,35928, 5,214979
-77,36667, 5,076357
-77,33969, 4,838749
-77,30636, 4,784773
-77,28623, 4,721805
-77,31375, 4,593751
-77,32858, 4,475205
-77,35344, 4,398491
-77,41428, 4,347693
-77,44604, 4,301107
-77,51537, 4,256149
-77,52066, 4,21274
-77,40902, 4,247674
-77,40424, 4,200571
-77,43336, 4,13073
-77,42751, 4,060347
-77,35822, 3,944462
-77,27779, 4,058771
-77,24866, 4,040761
-77,2635, 3,893122
-77,21216, 3,867206
-77,16666, 3,862452
-77,12697, 3,905834
-77,07668, 3,91325
-77,24285, 3,585156
-77,32434, 3,474569
-77,35661, 3,348607
-77,41695, 3,341734
-77,47198, 3,233782
-77,52012, 3,160247
-77,55929, 3,076092
-77,63231, 3,051235
-77,6937, 3,040125
-77,70112, 3,00731
-77,67094, 2,91946
-77,66988, 2,878713
-77,77677, 2,787169
-77,80801, 2,746422
-77,81382, 2,716269
-77,87467, 2,725777
-77,90061, 2,698802
-77,93234, 2,629478
-77,98738, 2,569146
-78,03024, 2,54323
-78,06676, 2,509356
-78,12022, 2,488195
-78,29589, 2,510416
-78,34299, 2,460677
-78,41707, 2,48344
-78,46045, 2,470211
-78,53455, 2,423625
-78,59168, 2,35642
-78,61708, 2,306681
-78,62874, 2,056386
-78,55042, 1,923578
-78,57688, 1,77382
-78,79279, 1,848957
-78,95789, 1,752116
-79,02561, 1,623545
-78,88857, 1,524042
-78,85944, 1,45526
-78,82717, 1,295994
-78,89967, 1,206025
-79,22881, 1,104429
-79,46535, 1,059987
-79,61299, 0,9710522
-79,74104, 0,9795271
-79,79608, 0,9223729
-79,90349, 0,8599478
-80,03578, 0,834523
-80,08818, 0,7848103
-80,06118, 0,5922122
-80,02522, 0,4101562
-80,04637, 0,1556497
-80,10141, 0,05296865
-89,70261, 0,05296865
-90,45561, 1,186956
-91,13348, 2,069616
-92,46802, 2,33208
-92,43151, 0,2598811
-179,9784, 0,2598811
-180, 0,2598811
-180, 51,0821
-179,9959, 51,0821
-178,8847, 51,10009
-176,8426, 51,20698
-173,8047, 51,50544
-170,6297, 52,03088
-168,0722, 52,70505
-165,0512, 53,61575
-162,961, 54,30048
-162,517, 54,04807
-136,5947, 58,23854
-136,5085, 58,09671
-136,5121, 58,0962
-136,5249, 58,05069
-136,5688, 57,97238
-136,4598, 57,8729
-136,3783, 57,84009
-136,0766, 57,67447
-135,9968, 57,53476
-135,9153, 57,45115
-135,9163, 57,45008
-135,7983, 57,30617
-135,8227, 57,28022
-135,8211, 57,23049
-135,7676, 57,10032
-135,7819, 57,05745
17
-126,7432, 49,61366
-126,6802, 49,60147
-126,6411, 49,60573
-126,6257, 49,62689
-126,6284, 49,67506
-126,6501, 49,74596
-126,6982, 49,80838
-126,7379, 49,84386
-126,8263, 49,87243
-126,9258, 49,8375
-126,8967, 49,78298
-126,9046, 49,76288
-126,9401, 49,75071
-126,9512, 49,73588
-126,9385, 49,71844
-126,8141, 49,64224
-126,7432, 49,61366
8
-126,1871, 49,27818
-126,0643, 49,26335
-126,0918, 49,35384
-126,1151, 49,36494
-126,2087, 49,37978
-126,2315, 49,339
-126,2294, 49,29562
-126,1871, 49,27818
10
-119,8826, 34,07944
-119,918, 34,06779
-119,8926, 34,03234
-119,8857, 33,99477
-119,8096, 33,9678
-119,5624, 34,0064
-119,5492, 34,0281
-119,5693, 34,05299
-119,6788, 34,02865
-119,8826, 34,07944
8
-119,9942, 33,98472
-120,072, 34,02653
-120,2519, 34,01382
-120,1673, 33,91806
-120,1138, 33,90483
-120,0434, 33,91912
-119,9842, 33,97307
-119,9942, 33,98472
7
-120,3064, 34,02495
-120,3535, 34,0604
-120,3678, 34,07309
-120,4128, 34,05616
-120,4414, 34,03286
-120,3599, 34,02229
-120,3064, 34,02495
13
-118,4692, 33,35714
-118,4464, 33,31691
-118,3702, 33,32114
-118,2977, 33,31215
-118,348, 33,38572
-118,3919, 33,41535
-118,5549, 33,47723
-118,5692, 33,464
-118,5634, 33,43703
-118,5597, 33,43173
-118,5073, 33,42698
-118,4919, 33,41269
-118,4692, 33,35714
8
-119,5439, 33,22485
-119,4825, 33,21531
-119,4381, 33,21743
-119,4423, 33,23223
-119,4788, 33,27459
-119,5254, 33,282
-119,5751, 33,27828
-119,5439, 33,22485
9
-118,4734, 32,83908
-118,4088, 32,81844
-118,3506, 32,82743
-118,3834, 32,84965
-118,5073, 32,95972
-118,557, 33,03276
-118,5904, 33,01106
-118,529, 32,93538
-118,4734, 32,83908
10
-118,3998, 29,11215
-118,2855, 28,90366
-118,2427, 28,94177
-118,2475, 29,04337
-118,2654, 29,08624
-118,312, 29,13068
-118,3125, 29,18308
-118,3676, 29,18783
-118,4014, 29,16295
-118,3998, 29,11215
9
-115,3529, 28,1041
-115,1841, 28,03741
-115,1703, 28,06917
-115,1487, 28,17236
-115,1968, 28,32794
-115,2333, 28,36814
-115,2741, 28,34274
-115,2603, 28,2205
-115,3529, 28,1041
16
-112,1631, 24,65023
-112,0774, 24,53434
-112,0573, 24,54545
-112,0673, 24,58354
-112,126, 24,65392
-112,1303, 24,7296
-112,1636, 24,79944
-112,1948, 24,84125
-112,1985, 24,88569
-112,1319, 25,22438
-112,1594, 25,28574
-112,2223, 24,95132
-112,297, 24,78939
-112,2107, 24,76293
-112,1753, 24,7296
-112,1631, 24,65023
6
-111,9408, 24,55127
-112,0133, 24,53328
-111,7122, 24,34647
-111,699, 24,39358
-111,8567, 24,53804
-111,9408, 24,55127
15
-159,7892, 22,04196
-159,7479, 21,98956
-159,6463, 21,95148
-159,6087, 21,90967
-159,5119, 21,90014
-159,4605, 21,87634
-159,3727, 21,93243
-159,3436, 21,9737
-159,3304, 22,05095
-159,3007, 22,10547
-159,3049, 22,15415
-159,3521, 22,21976
-159,5791, 22,22293
-159,7267, 22,14038
-159,7892, 22,04196
12
-160,049, 22,00439
-160,1008, 22,0155
-160,1638, 21,94406
-160,2209, 21,8975
-160,2437, 21,84298
-160,2347, 21,80384
-160,2003, 21,79696
-160,1802, 21,84089
-160,1532, 21,87897
-160,0802, 21,90755
-160,0765, 21,95835
-160,049, 22,00439
9
-106,5973, 21,71229
-106,6391, 21,698
-106,6344, 21,61333
-106,6068, 21,56148
-106,5312, 21,52866
-106,5021, 21,6107
-106,5238, 21,6525
-106,5365, 21,6763
-106,5973, 21,71229
28
-157,8513, 21,55354
-157,9625, 21,70118
-158,0201, 21,69165
-158,1233, 21,6001
-158,2731, 21,5853
-158,2387, 21,5329
-158,2392, 21,48952
-158,1376, 21,37733
-158,1101, 21,3186
-158,0794, 21,31224
-157,981, 21,31594
-158,0175, 21,36779
-157,9783, 21,37839
-157,9683, 21,36673
-157,9582, 21,32705
-157,9016, 21,34082
-157,8492, 21,29108
-157,7989, 21,26886
-157,691, 21,27997
-157,6354, 21,30749
-157,654, 21,33394
-157,7053, 21,37787
-157,7206, 21,45776
-157,7651, 21,45089
-157,7995, 21,4567
-157,8296, 21,47151
-157,8545, 21,51174
-157,8513, 21,55354
14
-157,0211, 21,09794
-156,8597, 21,05613
-156,748, 21,10375
-156,712, 21,15507
-156,7422, 21,16354
-156,9174, 21,17731
-156,9523, 21,19953
-157,0026, 21,18788
-157,2137, 21,2154
-157,2497, 21,22969
-157,2539, 21,18046
-157,2793, 21,15243
-157,2904, 21,11274
-157,0211, 21,09794
24
-156,6977, 20,94924
-156,6898, 20,90162
-156,6152, 20,8217
-156,5438, 20,78995
-156,4803, 20,80106
-156,4491, 20,70633
-156,4385, 20,61797
-156,4088, 20,60528
-156,3099, 20,59892
-156,2347, 20,62856
-156,1072, 20,64497
-156,0135, 20,71481
-155,9897, 20,75713
-156,0188, 20,79206
-156,1035, 20,84023
-156,1485, 20,88573
-156,2776, 20,95136
-156,3543, 20,94131
-156,4607, 20,91485
-156,4866, 20,93283
-156,5321, 20,99262
-156,5856, 21,03443
-156,657, 21,02438
-156,6977, 20,94924
10
-156,8496, 20,77248
-156,8094, 20,83124
-156,848, 20,8778
-156,8803, 20,90477
-156,9417, 20,93017
-157,0507, 20,91273
-156,9883, 20,82594
-156,9734, 20,75767
-156,9089, 20,74444
-156,8496, 20,77248
27
-155,6807, 18,9675
-155,6257, 18,9638
-155,5812, 19,01194
-155,5352, 19,10933
-155,3097, 19,26014
-155,0536, 19,31939
-154,8504, 19,45434
-154,8044, 19,52418
-154,8414, 19,56811
-154,9525, 19,64485
-154,9891, 19,73215
-155,0658, 19,74802
-155,0859, 19,87556
-155,1986, 19,99462
-155,622, 20,16342
-155,8315, 20,27561
-155,8744, 20,25972
-155,8929, 20,16766
-155,8204, 20,01421
-155,9088, 19,8946
-155,9887, 19,83163
-156,0484, 19,75014
-155,9659, 19,59087
-155,8908, 19,38236
-155,9056, 19,12573
-155,8813, 19,0707
-155,6807, 18,9675
7
-111,0635, 18,78177
-110,9746, 18,72038
-110,9143, 18,74154
-110,9423, 18,80188
-110,9894, 18,86327
-111,0402, 18,82991
-111,0635, 18,78177
14
-81,76986, 7,370274
-81,65821, 7,327434
-81,60318, 7,332705
-81,61323, 7,380351
-81,69473, 7,424793
-81,71062, 7,485641
-81,67144, 7,523211
-81,7286, 7,621111
-81,7524, 7,621628
-81,81221, 7,592534
-81,85665, 7,507863
-81,85877, 7,480345
-81,8519, 7,45337
-81,76986, 7,370274
15
-159,4092, 3,87302
-159,378, 3,846561
-159,3732, 3,880435
-159,3542, 3,880435
-159,3266, 3,862969
-159,306, 3,838629
-159,3134, 3,822764
-159,3589, 3,815349
-159,3325, 3,800518
-159,2748, 3,796823
-159,2594, 3,839146
-159,3388, 3,923301
-159,369, 3,916945
-159,3912, 3,899478
-159,4092, 3,87302
8
-78,19272, 2,559095
-78,14083, 2,51995
-78,11385, 2,541628
-78,11916, 2,603562
-78,13768, 2,634232
-78,17843, 2,646402
-78,21016, 2,609376
-78,19272, 2,559095
14
-157,3931, 1,927815
-157,4359, 1,847381
-157,5084, 1,885467
-157,5317, 1,926756
-157,5788, 1,901874
-157,4201, 1,787566
-157,246, 1,731497
-157,1756, 1,739946
-157,3423, 1,855313
-157,3216, 1,968562
-157,4418, 2,025174
-157,492, 2,029411
-157,365, 1,946316
-157,3931, 1,927815
6
-78,99174, 1,293358
-78,96582, 1,245196
-78,90918, 1,252585
-78,89967, 1,360021
-78,92347, 1,34891
-78,99174, 1,293358
0
SOUTH PACIFIC OCEAN
POLYGON
-180
-60,53346
359,9999
64,18476
106
829
-90,45561, 1,186956
-89,70261, 0,05296865
-80,10141, 0,05296865
-80,13316, -0,006304213
-80,23688, -0,1131711
-80,32155, -0,165571
-80,48239, -0,368246
-80,46813, -0,4359938
-80,38452, -0,5841501
-80,28238, -0,6206853
-80,35858, -0,6248711
-80,45542, -0,5851836
-80,50516, -0,6836272
-80,55384, -0,8482167
-80,6237, -0,8984978
-80,84119, -0,9746689
-80,90257, -1,0789
-80,82002, -1,285813
-80,8015, -1,383171
-80,83483, -1,632406
-80,76338, -1,822937
-80,76075, -1,934559
-80,77029, -2,076411
-80,86765, -2,140954
-80,96288, -2,189117
-80,95177, -2,235677
-80,9412, -2,253144
-80,95919, -2,263737
-80,80096, -3,735844
-80,89198, -3,881933
-81,23225, -4,234315
-81,28304, -4,322165
-81,33648, -4,669327
-81,28938, -4,760846
-81,19519, -4,879392
-81,10841, -5,027548
-81,15075, -5,101652
-81,16768, -5,167281
-80,94332, -5,475221
-80,88193, -5,635056
-80,88245, -5,758873
-80,93061, -5,840883
-80,99146, -5,860986
-81,092, -5,812306
-81,1645, -5,8753
-81,18039, -5,942479
-81,14228, -6,056787
-81,05866, -6,12929
-80,81155, -6,2822
-80,1104, -6,649465
-79,99503, -6,769044
-79,90455, -6,901852
-79,76221, -7,066442
-79,61774, -7,295575
-79,58865, -7,418875
-79,3775, -7,835335
-79,31296, -7,923185
-79,16426, -8,047002
-79,01238, -8,20999
-78,92559, -8,404706
-78,76208, -8,61689
-78,75467, -8,74019
-78,66473, -8,970925
-78,58006, -9,156651
-78,44565, -9,370436
-78,35674, -9,651969
-78,27579, -9,81015
-78,18581, -10,08905
-78,09533, -10,26051
-77,73602, -10,83675
-77,66406, -11,02196
-77,63866, -11,19343
-77,63337, -11,28758
-77,31006, -11,53263
-77,22009, -11,66332
-77,15766, -11,92367
-77,15289, -12,06019
-77,06294, -12,10675
-77,03806, -12,1729
-76,99413, -12,21946
-76,83221, -12,3486
-76,75813, -12,52694
-76,63695, -12,72801
-76,55545, -12,82325
-76,50201, -12,98463
-76,4274, -13,11005
-76,22366, -13,37148
-76,18398, -13,5154
-76,25914, -13,80272
-76,31944, -13,82127
-76,3766, -13,86308
-76,29723, -13,94824
-76,28875, -14,13294
-76,17498, -14,22657
-76,13635, -14,32026
-76,00618, -14,49596
-75,93368, -14,63352
-75,73791, -14,78489
-75,53365, -14,89914
-75,39658, -15,09339
-75,27434, -15,17804
-75,19073, -15,32036
-75,10448, -15,41193
-74,5547, -15,69925
-74,37263, -15,83423
-74,14722, -15,91252
-73,82497, -16,15276
-73,72758, -16,20144
-73,40004, -16,30412
-73,2635, -16,38877
-72,95766, -16,52106
-72,79416, -16,61475
-72,46764, -16,70787
-72,36235, -16,77505
-72,26868, -16,87613
-72,11151, -17,00258
-71,96705, -17,06397
-71,86811, -17,1513
-71,77445, -17,1989
-71,53209, -17,29419
-71,43576, -17,36612
-71,39925, -17,42173
-71,36486, -17,62068
-71,33683, -17,68259
-71,05636, -17,8757
-70,94153, -17,93234
-70,81771, -18,05249
-70,49174, -18,2779
-70,41817, -18,34565
-70,36156, -18,398
-70,33617, -18,5954
-70,33511, -18,82769
-70,27583, -19,26745
-70,21023, -19,48703
-70,19858, -19,61296
-70,15731, -19,70557
-70,14832, -19,80504
-70,14726, -20,22998
-70,19382, -20,53161
-70,197, -20,7253
-70,08851, -21,25338
-70,08006, -21,35709
-70,08745, -21,49311
-70,1298, -21,64075
-70,1552, -21,86673
-70,18535, -21,97463
-70,22876, -22,19322
-70,25943, -22,55619
-70,33193, -22,84884
-70,38908, -22,9695
-70,44942, -23,03405
-70,56318, -23,05678
-70,56899, -23,17321
-70,59333, -23,25522
-70,58804, -23,3685
-70,51184, -23,48275
-70,41978, -23,52828
-70,39226, -23,56585
-70,40973, -23,65582
-70,48804, -23,78175
-70,50761, -23,88547
-70,52032, -23,96856
-70,50761, -24,12943
-70,54626, -24,33154
-70,5743, -24,64428
-70,55843, -24,77869
-70,44518, -25,17293
-70,45205, -25,25179
-70,48962, -25,37664
-70,57799, -25,48728
-70,63302, -25,54547
-70,71346, -25,78411
-70,69971, -25,86085
-70,63568, -25,99262
-70,66214, -26,22543
-70,6468, -26,32914
-70,687, -26,42175
-70,70816, -26,59693
-70,80288, -26,84089
-70,81293, -26,9504
-70,89815, -27,18749
-70,91401, -27,3081
-70,90926, -27,50499
-70,92567, -27,5886
-70,94577, -27,61769
-71,05266, -27,72725
-71,08653, -27,81453
-71,15426, -28,06428
-71,18653, -28,37811
-71,26696, -28,50777
-71,30665, -28,67231
-71,3839, -28,77866
-71,49346, -28,8554
-71,51938, -28,9263
-71,48605, -29,19832
-71,35323, -29,3502
-71,32677, -29,44332
-71,31564, -29,64966
-71,34794, -29,93332
-71,40031, -30,14286
-71,66968, -30,33019
-71,70882, -30,62811
-71,70564, -30,75936
-71,65379, -30,98638
-71,66172, -31,16947
-71,57707, -31,49648
-71,52573, -31,80602
-71,51302, -32,2077
-71,42148, -32,38707
-71,46116, -32,53786
-71,45217, -32,65961
-71,59188, -32,96967
-71,6358, -33,02258
-71,74321, -33,09509
-71,69666, -33,28928
-71,69559, -33,42902
-71,63632, -33,5195
-71,66438, -33,65283
-71,83106, -33,81954
-71,85383, -33,88935
-71,92684, -34,01586
-72,00304, -34,16505
-71,99139, -34,28835
-72,03056, -34,42064
-72,05596, -34,61592
-72,18243, -34,92019
-72,2237, -35,09641
-72,38669, -35,24033
-72,45495, -35,34089
-72,50521, -35,44724
-72,56184, -35,50543
-72,62376, -35,58589
-72,58724, -35,75942
-72,68354, -35,87693
-72,77827, -35,97853
-72,87459, -36,39023
-72,96771, -36,53787
-73,00634, -36,64371
-73,11799, -36,68815
-73,13757, -36,79977
-73,15134, -36,87599
-73,17302, -37,05324
-73,21589, -37,16703
-73,27092, -37,20724
-73,37463, -37,22419
-73,60165, -37,18874
-73,63341, -37,2554
-73,6625, -37,34113
-73,60323, -37,47921
-73,66462, -37,59037
-73,66199, -37,69832
-73,51698, -37,9105
-73,46461, -38,04016
-73,47199, -38,13013
-73,53233, -38,36665
-73,52016, -38,50954
-73,48101, -38,62384
-73,22648, -39,22443
-73,24976, -39,42235
-73,41063, -39,78904
-73,48207, -39,85416
-73,67097, -39,96314
-73,66937, -40,0822
-73,74242, -40,26318
-73,78423, -40,46849
-73,92021, -40,87172
-73,98372, -40,9744
-73,96571, -41,11832
-73,87629, -41,31939
-73,85513, -41,44641
